auction_id,experiment,date,hour,device_make,browser,yes,no
3b9d490b-12e9-4e9c-bdaf-3a02246cd975,exposed,2020-07-10,1,HTC U12+,Chrome Mobile,0,1
f3817b50-6e0d-4c01-96fe-f63c7500aa4d,exposed,2020-07-03,7,Generic Smartphone,Chrome Mobile,0,1
49cc73ea-cb7a-4fde-a5b4-a98a494cefee,exposed,2020-07-06,7,Samsung SM-G960F,Samsung Internet,0,1
bbbf486d-e776-422d-99bd-261768551f27,exposed,2020-07-08,5,Generic Smartphone,Chrome Mobile,0,1
d44bd72b-c808-4545-a3e9-701aea4a1fbb,exposed,2020-07-05,6,Generic Smartphone,Chrome Mobile,1,0
205546a3-5b19-4fcc-87a0-cf6177d889af,control,2020-07-08,16,Generic Smartphone,Chrome Mobile,1,0
4d658cfa-53b6-4efe-b38a-b48504c45511,exposed,2020-07-07,2,Generic Smartphone,Chrome Mobile,0,1
fa8ed69f-6b89-47d2-8ece-c5e1f4973207,control,2020-07-04,2,Samsung SM-G930F,Facebook,0,1
14ca050a-eea5-4c06-9b92-40f0746cc827,exposed,2020-07-10,17,Generic Smartphone,Chrome Mobile,1,0
beb43e30-5976-4879-8fd6-4e5ecdfa781c,control,2020-07-04,20,Generic Smartphone,Chrome Mobile,1,0
65a6216b-e820-4dba-a93a-b7faea563ed5,exposed,2020-07-07,14,Generic Smartphone,Chrome Mobile WebView,0,1
8f27f2e9-10f6-409c-b536-f3624ffc0799,control,2020-07-03,15,Samsung SM-A505FN,Facebook,1,0
be372afe-82ca-4989-9270-ffa4c9440668,exposed,2020-07-04,17,Samsung SM-G975F,Samsung Internet,1,0
1862cede-8050-4913-a9f0-45381c323c9e,control,2020-07-03,15,STF-L09,Facebook,0,1
540e3a27-c754-469c-8e53-ee2ee81275fb,exposed,2020-07-09,14,Nokia$2$3,Chrome Mobile WebView,0,1
f1b2ff1e-f781-446e-a8c4-c53daea7e9fb,exposed,2020-07-06,5,VTR-L09,Facebook,0,1
635edce7-bc10-4893-85c4-9add4e778825,exposed,2020-07-08,15,Generic Smartphone,Chrome Mobile,0,1
4f071343-3271-4bac-906b-ba3cd6b9f15b,exposed,2020-07-05,7,LG-$2,Chrome Mobile WebView,0,1
e0accc2a-305a-4752-8efd-88f4d24167b0,control,2020-07-08,21,EVA-L09,Chrome Mobile WebView,1,0
e3b19548-2909-40aa-8302-1cb074aa73ce,exposed,2020-07-08,13,Samsung SM-A202F,Chrome Mobile WebView,0,1
9a1735fe-3cbf-41c1-ba89-a57a6e2d00ba,exposed,2020-07-08,18,Nokia undefined$2$3,Chrome Mobile,1,0
4e0c6839-9da6-4291-a45c-31e0bda501a8,exposed,2020-07-04,8,Generic Smartphone,Chrome Mobile,0,1
dba0e61f-f031-4f6a-9dee-669bf92da30e,control,2020-07-03,15,Samsung SM-A320FL,Facebook,0,1
b787f03b-8eba-4fec-ba2d-e9f5fc031e75,control,2020-07-10,0,Samsung SM-G960F,Facebook,0,1
955f1eb7-9e62-46f3-bbb1-ca547332c925,control,2020-07-04,4,Generic Smartphone,Chrome Mobile,0,1
69dcd51c-bf03-428a-8def-c380f174f035,control,2020-07-09,12,Generic Smartphone,Chrome Mobile,1,0
5ec0683b-c883-4ff8-b824-dca8c0261e66,control,2020-07-08,19,Generic Smartphone,Chrome Mobile,0,1
2577353b-861c-4dfb-83ec-bfb97e1ee64c,control,2020-07-03,15,Samsung SM-G975F,Samsung Internet,1,0
7945f382-6d4a-4487-9311-27004eed1012,control,2020-07-05,14,MAR-LX1A,Facebook,1,0
c50ab58c-e978-4cd5-8692-639bbd8521ea,control,2020-07-03,15,iPhone,Mobile Safari,0,1
88202ad5-001f-466a-a4b2-e0008a0df167,exposed,2020-07-09,12,Generic Smartphone,Chrome Mobile,0,1
d109feb2-fe71-455f-8145-570a2556e26b,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,0,1
22b7ad72-4dfc-45c8-ae18-8f208cc9e29c,exposed,2020-07-04,8,Nokia$2$3,Chrome Mobile WebView,1,0
5ebd8e85-71d3-499d-83d3-bf4375bdec18,exposed,2020-07-08,15,Generic Smartphone,Chrome Mobile,1,0
b7ce3083-2364-4650-81d6-27ce10e25ff9,exposed,2020-07-08,18,Samsung SM-J600FN,Chrome Mobile WebView,0,1
d89be46e-f103-46d2-8722-5571995bf13d,control,2020-07-03,15,Samsung SM-J810F,Chrome Mobile WebView,0,1
a8fe5db9-9a91-4d6d-a5fc-b418410bcad2,control,2020-07-10,5,Pixel 3,Facebook,1,0
c8debff5-48be-4a6e-9a6b-eab3d676bdb8,control,2020-07-05,10,Samsung SM-G960F,Chrome Mobile WebView,0,1
a12cd168-64d7-4b56-8313-718b961cc7da,exposed,2020-07-09,23,Generic Smartphone,Chrome Mobile,1,0
e895db75-d021-44cd-89c0-583abc0a67b0,control,2020-07-03,15,Generic Smartphone,Chrome Mobile WebView,0,1
fa032637-420a-4b6a-a610-22d323341966,exposed,2020-07-05,10,Samsung SM-G950F,Chrome Mobile WebView,1,0
83e357df-d8eb-4a1a-afb1-798e49aebe06,exposed,2020-07-09,11,POT-LX1,Chrome Mobile WebView,0,1
9812f336-4e28-486b-9459-c763bbeb8eaa,exposed,2020-07-07,21,Generic Smartphone,Chrome Mobile,0,1
8b4215f9-2583-43d5-842f-527739e1cc1f,exposed,2020-07-04,14,Generic Smartphone,Chrome Mobile,0,1
b9bb4710-4bde-43a7-ac9b-951f7a8d6e95,control,2020-07-07,13,Generic Smartphone,Chrome Mobile,1,0
face4c65-a9b9-4ea8-b461-cde2077959b9,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
af2ea81a-c58b-45dc-93ca-cdc7d14ec9f7,control,2020-07-10,13,Generic Smartphone,Chrome Mobile,0,1
1ecaf084-2efd-4824-a414-13204e3e418c,exposed,2020-07-08,17,Samsung SM-G955F,Chrome Mobile WebView,0,1
3ff3f810-3aa1-42bc-b8a7-fcd894646301,control,2020-07-03,15,POT-LX1,Facebook,1,0
6f1df2d5-1dff-4c1a-949d-2217c81a0fd6,exposed,2020-07-03,10,Samsung SM-A405FN,Chrome Mobile WebView,0,1
4fc63d39-781c-4976-9ffb-f4e719672add,exposed,2020-07-03,10,Samsung SM-G975F,Chrome Mobile WebView,0,1
b6c22319-ded9-41da-8d5e-7bd4dabbe3aa,exposed,2020-07-07,2,Samsung SM-G973F,Samsung Internet,0,1
4089f5e5-fde0-422f-b147-5fc5903cdef8,control,2020-07-10,10,G3311,Facebook,0,1
6939aa0e-0e9b-48e6-b64a-2fde7578442e,exposed,2020-07-05,10,Samsung SM-G973F,Chrome Mobile WebView,1,0
faa8f328-98ff-468f-89c2-00d29f2eea0f,exposed,2020-07-10,6,Generic Smartphone,Chrome Mobile,0,1
82a14bc9-b578-4f25-9bef-137c3136a094,exposed,2020-07-03,9,Generic Smartphone,Chrome Mobile,0,1
5358fee8-5aed-40da-a133-d788af39c59a,control,2020-07-07,17,Generic Smartphone,Chrome Mobile,1,0
5592797c-9373-4709-9f4e-c8b5b598d9c6,control,2020-07-04,19,Generic Smartphone,Chrome Mobile,0,1
f1a83cc4-2092-473f-b1e3-605b4fd9e854,exposed,2020-07-07,13,Samsung SM-A202F,Chrome Mobile WebView,1,0
46906f5a-d536-4d58-99af-e27e02695afe,exposed,2020-07-08,18,Generic Smartphone,Chrome Mobile,0,1
85308108-0ccf-4b2b-9157-bdd4ea63d1c7,exposed,2020-07-04,10,Samsung SM-G965F,Facebook,1,0
be1ef66b-c35b-4c32-bb8e-f59392eabb26,control,2020-07-09,6,Generic Smartphone,Chrome Mobile,0,1
a67c0609-3e55-4aec-9078-e9bd2c528ce8,exposed,2020-07-07,11,Generic Smartphone,Chrome Mobile,0,1
e531bd16-3706-4042-8064-3ae47c953861,exposed,2020-07-08,18,LYA-L09,Facebook,0,1
0ae1d6a1-545c-4aa0-841e-e6213623bb66,control,2020-07-06,8,Samsung SM-A705FN,Facebook,0,1
a8ab330a-93fb-4e1c-befd-9bbe60f12bfb,exposed,2020-07-10,4,Generic Smartphone,Chrome Mobile,1,0
fd1b8ea5-5397-4fae-a7f6-3c11fa3cef70,control,2020-07-03,15,Samsung SM-G975F,Samsung Internet,1,0
9f83924e-4cd3-4fa4-bd2b-d2487cf165f7,exposed,2020-07-04,14,Samsung SM-G965F,Chrome Mobile WebView,1,0
bf9ebd51-e24a-44e0-b260-748204228a89,exposed,2020-07-10,15,Generic Smartphone,Chrome Mobile,0,1
1faec8ad-6d96-4915-bd9f-74ae5b21e19f,exposed,2020-07-08,7,Samsung SM-A920F,Samsung Internet,0,1
afccd237-8910-41b0-911d-553b1caf3779,exposed,2020-07-03,3,Samsung SM-G960F,Chrome Mobile WebView,0,1
efb93bee-6ba2-4734-a786-cc184567cede,exposed,2020-07-03,4,Generic Smartphone,Chrome Mobile,0,1
e1614006-0540-4d1a-9bc7-d2f0d15d73ca,control,2020-07-09,5,iPhone,Mobile Safari,1,0
5984c97c-a803-480a-8acf-a842e20199bf,control,2020-07-03,15,Samsung SM-G970F,Samsung Internet,1,0
7994019a-3f73-4ad5-8288-a622859b2445,exposed,2020-07-06,7,Generic Smartphone,Chrome Mobile,0,1
0c6da1d9-28fe-4cd7-8027-cebb466b611a,exposed,2020-07-10,16,Generic Smartphone,Chrome Mobile,0,1
38718045-df8c-42d9-8c48-efc75064dd32,exposed,2020-07-09,13,Generic Smartphone,Facebook,0,1
3de966a6-5a0c-447a-8a30-fdfae48b48ac,exposed,2020-07-10,6,ELE-L09,Chrome Mobile WebView,1,0
fc100e4d-08a8-44a2-856c-6e2e49664a11,control,2020-07-03,15,Samsung SM-J330FN,Samsung Internet,1,0
225c2ca4-a64e-4daa-9373-cd2766e620ee,exposed,2020-07-09,8,Generic Smartphone,Chrome Mobile,1,0
87fbdaef-9c71-4fa6-a675-e90b6c6833d0,exposed,2020-07-08,3,Generic Smartphone,Chrome Mobile,0,1
7329ae33-9181-4ab6-bba4-f7423da122f9,exposed,2020-07-05,10,Generic Smartphone,Chrome Mobile,0,1
ae7bfab7-36e5-4910-898f-e6d5075ce940,control,2020-07-05,16,Samsung SM-G955F,Facebook,1,0
323cf485-1501-4cfb-8731-450965f0060e,exposed,2020-07-03,10,Generic Smartphone,Chrome Mobile,1,0
36432b69-a806-4000-97a7-d852b294d0c4,exposed,2020-07-09,9,Generic Smartphone,Chrome Mobile,1,0
4127c6a8-df3c-43be-9692-160978e24ee1,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
b4f2fe23-ce2e-4b8f-ae93-4314aac8866b,exposed,2020-07-10,6,Generic Smartphone,Chrome Mobile,1,0
757891f5-9143-4fc0-8add-63d3dfba058e,control,2020-07-06,6,Samsung SM-G981B,Samsung Internet,1,0
bc2046d4-d301-4a83-ad1a-bdde6061f1c9,control,2020-07-05,3,Generic Smartphone,Chrome Mobile,1,0
f1768408-0b98-4c1c-b1ed-0d01cf2b69ab,control,2020-07-08,15,FIG-LX1,Facebook,1,0
c6c8b746-4586-4144-bc2e-304bdb484b95,exposed,2020-07-07,13,Generic Smartphone,Chrome Mobile WebView,1,0
3494772e-636a-4981-a3c7-c20f61b9a2d4,exposed,2020-07-10,1,Generic Smartphone,Chrome Mobile,0,1
ed16211b-b309-4140-a403-fbaa2d39859b,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,0,1
f91eeeb1-6bc2-4f3f-945f-4e437b291e89,exposed,2020-07-03,0,Generic Smartphone,Chrome Mobile,0,1
7098a7db-b899-411d-98b0-ba1dcec9e8d3,control,2020-07-04,21,Generic Smartphone,Chrome Mobile,1,0
3a721162-e67c-4cd6-a683-9346109c4d4f,control,2020-07-10,6,Generic Smartphone,Chrome Mobile,1,0
c0fad09f-ccdd-45b0-a658-6e9f43739e80,exposed,2020-07-03,10,Samsung SM-G970F,Chrome Mobile WebView,1,0
c178af51-515b-403a-ac28-afa6ef929b4a,exposed,2020-07-03,8,Samsung SM-G770F,Chrome Mobile WebView,1,0
d87278fe-c301-4f50-b1d1-26cab3280033,control,2020-07-03,15,Samsung SM-A405FN,Samsung Internet,0,1
403a14c2-c143-4b9d-b891-df75ba2cb374,control,2020-07-09,8,Generic Smartphone,Chrome Mobile,0,1
18c91749-afe9-4495-a39b-642f26481b1e,exposed,2020-07-10,5,Moto $2,Chrome Mobile WebView,0,1
6d46a7c0-27d9-4156-bb04-64dd087f6a8a,exposed,2020-07-06,10,Samsung SM-N950F,Facebook,1,0
4f071ba2-33aa-4fa2-b539-97d9bacc322c,control,2020-07-08,21,Samsung SM-A405FN,Facebook,1,0
75775fce-879c-4c29-9e2f-c7ad7e65c588,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,0,1
805cffd0-43b1-40a1-aecd-e04055b6059f,exposed,2020-07-08,12,Generic Smartphone,Chrome Mobile,1,0
b48c5ed5-8810-4dc0-ae42-086544d0ed9c,exposed,2020-07-03,13,Generic Smartphone,Chrome Mobile,1,0
a0d2815e-4684-4040-bd9a-fc5e413929dd,exposed,2020-07-09,20,CLT-L09,Facebook,0,1
5aacbe2c-080f-4542-a289-2f147fa71606,exposed,2020-07-03,9,Generic Smartphone,Chrome Mobile,0,1
d3b792a6-d67b-44c0-840a-1f3cd1a00782,exposed,2020-07-06,7,Samsung SM-G950F,Facebook,1,0
780a2d7e-d8c1-4e19-87b2-eb98a077f7ba,exposed,2020-07-10,4,Generic Smartphone,Chrome Mobile,1,0
77137249-edf0-48b0-9f85-7972cc0871a9,control,2020-07-10,17,ELE-L29,Facebook,1,0
7af58947-7027-402a-b240-123ec94c59a8,control,2020-07-06,8,Samsung SM-A202F,Samsung Internet,1,0
9b3af700-b1f9-47a3-a510-a939e06af5ae,control,2020-07-06,1,iPhone,Mobile Safari,0,1
9b0b9843-4898-4d85-a3ad-9d4004cb4bcc,control,2020-07-10,8,Samsung SM-G930F,Chrome Mobile WebView,1,0
9b16782b-684f-408f-9fa9-187e902b2fc1,exposed,2020-07-10,7,Generic Smartphone,Chrome Mobile,0,1
b2daef31-9b6c-4577-a426-233da40fa8d8,exposed,2020-07-03,7,TA-1033,Chrome Mobile WebView,1,0
cf56c578-7db2-416c-9db4-af5f8a33a2c3,control,2020-07-03,15,Samsung SM-G975F,Facebook,0,1
5e303643-f363-4eb9-8474-7600c6e1faef,exposed,2020-07-05,15,Samsung SM-A105FN,Samsung Internet,0,1
dc416fc9-8ad3-4100-8bcf-881607286a57,exposed,2020-07-05,14,Samsung SM-A202F,Samsung Internet,1,0
edbae64e-10a1-499a-8934-45c0186c3446,control,2020-07-08,14,Generic Smartphone,Chrome Mobile,0,1
023ec7b5-cb8f-49a5-995f-e0d7c2f702e5,exposed,2020-07-09,13,Samsung SM-G935F,Facebook,1,0
7c3d937d-e200-4def-9db5-997e0eff2af8,exposed,2020-07-04,3,Nokia undefined$2$3,Chrome Mobile,1,0
8c731921-5cbe-48d7-9055-8ea751c15391,control,2020-07-08,15,Samsung SM-A405FN,Samsung Internet,0,1
e8eb7ddc-8fef-46a3-a909-f3c11133f42e,exposed,2020-07-03,11,Generic Smartphone,Chrome Mobile,0,1
1572bad2-681e-4d8b-b12f-1ea75986509a,control,2020-07-05,10,Generic Smartphone,Chrome Mobile,0,1
80b9fecc-ef23-4896-bd43-b81c074f49c3,control,2020-07-09,17,Generic Smartphone,Chrome Mobile,1,0
f206808c-7580-43c4-be0d-53580214a0e2,control,2020-07-09,20,POT-LX1,Facebook,0,1
96026797-77dd-4d3c-b7da-cd061079fab9,exposed,2020-07-10,12,Generic Smartphone,Chrome Mobile,0,1
c3ba13d2-445c-4860-bc56-9b60b27e4698,control,2020-07-09,17,Generic Smartphone,Chrome Mobile,0,1
343d34fc-6139-4405-894c-3974270b3667,exposed,2020-07-06,8,Generic Smartphone,Chrome Mobile,1,0
f4cccd97-3fd1-40f8-bb52-dc9644b02595,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,0,1
ce03caeb-497d-403b-84c4-5d7592b139db,exposed,2020-07-10,6,Generic Smartphone,Facebook,0,1
8ffad13c-b42c-4495-85a5-03260330c372,exposed,2020-07-05,10,I3312,Chrome Mobile WebView,0,1
52788ed3-653c-480b-aa0d-d36b1dc36166,exposed,2020-07-03,7,Generic Smartphone,Chrome Mobile,1,0
e02afb7a-e3b3-4fc2-98c9-62bcff10712a,exposed,2020-07-09,17,Samsung SM-G925F,Chrome Mobile WebView,0,1
15602254-27d1-4869-bb53-67585b66a316,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,0,1
c05fc65f-e0f9-4b64-a292-dcc782451b60,control,2020-07-09,9,Samsung SM-A202F,Chrome Mobile WebView,1,0
5e1e9b78-1d8e-4348-954e-9af54897a3e8,exposed,2020-07-08,21,LG-$2,Chrome Mobile,1,0
20b57613-7e8e-4d9a-9125-3ef09e61c903,exposed,2020-07-05,22,Samsung SM-A520F,Chrome Mobile WebView,0,1
581ed31c-3642-4e64-9331-86a304130afc,exposed,2020-07-05,9,Nokia$2$3,Chrome Mobile WebView,1,0
05ff30c6-4265-4a1d-80de-537563f7470d,control,2020-07-08,18,Generic Smartphone,Chrome Mobile,1,0
b7cc440c-0bcc-415d-a312-b5385ffa4583,exposed,2020-07-09,10,Generic Smartphone,Chrome Mobile,0,1
5dffc7d3-4069-45b0-bb3a-b6b611f68daf,exposed,2020-07-09,7,Generic Smartphone,Chrome Mobile,1,0
15bbbcc4-056e-487c-91f0-7a98aaf32bd3,exposed,2020-07-09,16,Generic Smartphone,Chrome Mobile,0,1
a165538f-4c78-42ff-8a17-b8f3027ddf89,control,2020-07-06,7,Generic Smartphone,Chrome Mobile,0,1
d32a7a8c-f2b9-4145-9f3b-070a8f78126b,exposed,2020-07-09,0,HTC One $2,Chrome Mobile,1,0
5378e49b-ec5b-46e8-9e43-03ba4a89a3f7,exposed,2020-07-03,1,Generic Smartphone,Chrome Mobile,1,0
1c22ef64-fe40-4c19-84a0-3c086c176ece,control,2020-07-09,10,Generic Smartphone,Chrome Mobile,0,1
d71e8e45-9f00-4408-8b87-230c68511556,control,2020-07-07,9,Generic Smartphone,Chrome Mobile,1,0
23b2028c-72ed-43b3-a2d7-d772b2d4d478,exposed,2020-07-03,8,iPhone,Mobile Safari,0,1
9aab129d-e08a-4b96-a25e-2421cbb727ca,exposed,2020-07-04,19,Generic Smartphone,Chrome Mobile,1,0
079aa7ac-5ddd-49f5-a0e0-8138c17b44fb,control,2020-07-05,19,Generic Smartphone,Chrome Mobile,0,1
7c23951c-6a73-4919-959f-45fa00909ca9,control,2020-07-06,10,Generic Smartphone,Chrome Mobile,1,0
0d5ed6c8-5b5f-4219-aa96-6e80d9aca7cd,exposed,2020-07-09,14,Generic Smartphone,Chrome Mobile,0,1
aacec318-4269-4002-9a0c-e48751356f35,exposed,2020-07-03,14,Samsung SM-G935F,Chrome Mobile WebView,0,1
a72540da-7bc2-4fb1-97bd-d1e8c70b709d,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
e8df0b21-3105-4f78-8797-b178e0be131c,control,2020-07-09,21,Generic Smartphone,Chrome Mobile,0,1
3b4d9f4d-1331-40ad-bf0d-dd7857719ebd,exposed,2020-07-09,11,Generic Smartphone,Chrome Mobile,0,1
2ad4f2d4-6e6a-44e3-a45f-84b9ce044e84,control,2020-07-10,7,Samsung SM-G950F,Facebook,0,1
52b30299-274d-4602-8e85-e1714fc6c9f6,control,2020-07-09,7,Samsung SM-J320FN,Facebook,0,1
f260f426-dbf1-4d15-ac85-78a2b7cf6ea7,exposed,2020-07-09,21,Generic Smartphone,Chrome Mobile WebView,1,0
8e548629-62ae-476a-add1-c7844cc9578e,exposed,2020-07-04,9,Samsung SM-A505FN,Samsung Internet,0,1
4f450849-fc9d-4baa-9a5a-3b6b7ded2b0d,control,2020-07-03,15,Samsung SM-A405FN,Samsung Internet,1,0
c5b454de-4966-4153-9abe-f28808e6042b,control,2020-07-10,3,Generic Smartphone,Chrome Mobile,0,1
d9c8c344-3b39-4e6d-a68a-0ec37496c280,exposed,2020-07-06,10,Generic Smartphone,Chrome Mobile,0,1
dd368385-216c-4291-9895-3aff0925371c,exposed,2020-07-07,8,Generic Smartphone,Chrome Mobile,0,1
18eadc05-4e34-4138-a327-fcc0835c5a13,exposed,2020-07-09,19,HTC 10,Chrome Mobile,0,1
c5c17290-7154-4f57-8acf-e6b536ae37b5,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
5434ebb8-0685-4bce-b994-1bbff94c6c30,exposed,2020-07-08,17,Generic Smartphone,Chrome Mobile,1,0
f3fb35f0-a937-4db9-a853-5be0af307d41,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,0,1
b38a0e0b-9b6f-42da-bb7b-e7f226c2ae34,control,2020-07-03,15,Samsung SM-A105FN,Chrome Mobile,1,0
655f3c0a-ca69-43ec-84e9-7a9138dc2b5b,exposed,2020-07-10,12,Samsung $2,Samsung Internet,0,1
9d958055-c1bf-44bb-ab31-f787ca9e116c,exposed,2020-07-08,20,Generic Smartphone,Chrome Mobile,1,0
771f46c6-ed45-4d01-be8d-fad002d4c8ed,control,2020-07-07,5,Generic Smartphone,Chrome Mobile,0,1
6a1411c4-923a-4cb5-80e7-1042c27e61fb,exposed,2020-07-03,10,Generic Smartphone,Chrome Mobile,0,1
80f69d29-f000-4973-99ab-277143bc90cb,control,2020-07-04,9,Generic Smartphone,Chrome Mobile,0,1
6efc5162-9915-4363-a8ff-e4e4dab27f76,control,2020-07-03,15,Samsung SM-G973F,Facebook,1,0
e7974d58-12d7-4ba5-967a-35ecbd6a2e92,exposed,2020-07-06,5,Generic Smartphone,Chrome Mobile,0,1
a9e6ee56-7444-4706-bb2c-b6b8b24da285,exposed,2020-07-10,0,Samsung SM-G975F,Facebook,1,0
5ae48482-f04a-41e5-9606-6e450cfdff13,control,2020-07-06,0,VTR-L09,Chrome Mobile WebView,0,1
cf94b80b-b330-4a55-ac49-96718bf35aff,control,2020-07-08,23,VOG-L29,Facebook,1,0
264212d3-89ab-4d68-84e9-f5fdd0df47f3,control,2020-07-10,15,Generic Smartphone,Facebook,1,0
f8c38270-f8b8-4cc7-9677-456f40b359b0,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
dcfebfae-200f-45f9-92bd-43201663ba0a,control,2020-07-04,15,Samsung SM-G950F,Facebook,0,1
08097cbe-a8fe-4336-a917-3da665c5654e,exposed,2020-07-10,15,Generic Smartphone,Chrome Mobile,1,0
418b746d-589a-4fc6-ac15-3831afa95d0e,exposed,2020-07-05,17,Generic Smartphone,Chrome Mobile,0,1
85e1ba26-acbc-4f7a-aa1a-07f1ab85fdbd,exposed,2020-07-06,2,Generic Smartphone,Chrome Mobile,1,0
5ea41fda-8d34-43cd-ad39-66b51e24e274,exposed,2020-07-08,7,Samsung SM-N960F,Chrome Mobile WebView,0,1
090b32d5-a098-4e68-81bd-60325a6898fa,exposed,2020-07-05,21,Generic Smartphone,Chrome Mobile,1,0
8f59dbfa-b5fd-4459-a019-d04a8001b350,control,2020-07-03,15,Samsung SM-G973F,Samsung Internet,0,1
895e5634-5e29-4bfb-8183-5e412877d691,control,2020-07-10,0,Samsung SM-G950F,Facebook,0,1
31248f44-f54d-4dc9-b0bc-b154d864d1a5,control,2020-07-10,9,Generic Smartphone,Chrome Mobile,1,0
26b140cb-82e2-4318-8837-dc94804e888b,control,2020-07-10,16,Generic Smartphone,Chrome Mobile,1,0
c0cd6b96-dfd3-4ccc-bbeb-435330a05dc2,exposed,2020-07-03,12,OnePlus ONEPLUS A6013,Chrome Mobile WebView,1,0
0332792f-0de9-4902-9d08-06033c3d8371,control,2020-07-06,2,Samsung SM-J600FN,Chrome Mobile WebView,0,1
1b7715c7-58bb-4958-a09a-68790685625a,control,2020-07-06,8,Samsung SM-A520F,Chrome Mobile WebView,0,1
3921160f-6412-43fd-8ccf-6bb96630b2f5,exposed,2020-07-08,19,Samsung SM-G960F,Samsung Internet,1,0
77a94c11-1b26-45aa-80b6-9947d4c6db20,control,2020-07-03,15,Samsung SM-G930F,Samsung Internet,0,1
729e2702-0b19-4514-9221-06b8a02e0498,exposed,2020-07-05,11,Generic Smartphone,Chrome Mobile,0,1
a6d7e9ac-1bf2-4ae3-b7c5-92b26ab22c27,exposed,2020-07-04,13,F3311,Chrome Mobile WebView,1,0
b0e71a0d-2629-48c3-982e-771193f2a53a,control,2020-07-06,4,Generic Smartphone,Chrome Mobile,0,1
b9d3bff1-b688-4c5a-9d62-3fad6af1e49d,control,2020-07-09,0,Samsung SM-A505FN,Chrome Mobile WebView,1,0
e012788c-7a92-4c13-9c1d-c988cf94f2c8,control,2020-07-04,4,Generic Smartphone,Chrome Mobile,1,0
8adb388e-2c46-413f-91f7-b24dd5dcb7f3,exposed,2020-07-10,1,Generic Smartphone,Chrome Mobile,0,1
aaec3a7c-6ff3-45df-9fbf-f4f2ae3852e9,exposed,2020-07-08,15,Generic Smartphone,Chrome Mobile,1,0
bb3843f6-6177-470a-b829-92c77cb64302,control,2020-07-08,11,Samsung SM-N950F,Facebook,0,1
19cf6084-4e5e-42b6-866b-91221995f5e3,exposed,2020-07-05,19,Generic Smartphone,Chrome Mobile,0,1
57a98c29-7c1c-4f9a-b851-3786697a100b,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,0,1
a0b79f33-d611-45bb-8683-158b404f6e5a,exposed,2020-07-07,6,Samsung SM-A505FN,Chrome Mobile WebView,0,1
aa84454c-a749-4c98-bf9f-1f99c04416af,exposed,2020-07-08,16,Generic Smartphone,Chrome Mobile,1,0
eb57adda-07bb-403c-8e2f-d247ea0db86a,exposed,2020-07-03,1,Generic Smartphone,Chrome Mobile,0,1
67233543-6f8c-4f7d-b38f-8de9e1bda51a,control,2020-07-08,14,Samsung SM-A520F,Facebook,0,1
50c19ba8-23a6-4def-b71e-4a8f5a0b52a6,control,2020-07-03,15,Samsung SM-A520F,Facebook,0,1
b29beb86-44b1-446b-8464-3a22c9c4d6aa,exposed,2020-07-09,21,Generic Smartphone,Chrome Mobile,0,1
af8cf899-e869-461d-9aed-869a284c5bbe,exposed,2020-07-04,12,Generic Smartphone,Chrome Mobile,0,1
9298f36a-b3b7-472e-923a-1cc1dbb919e7,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
c86909ec-fbba-45f6-b3f9-ed145d4f9349,exposed,2020-07-05,12,Generic Smartphone,Chrome Mobile,1,0
6afb470b-43d6-497f-a3c3-f3399bc5d317,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,0,1
508339a8-7ce3-4af6-8915-c7ecec83fc81,exposed,2020-07-04,4,Generic Smartphone,Chrome Mobile WebView,0,1
1b35d5f4-08bb-44f2-a091-41216b37e6df,exposed,2020-07-06,7,Samsung SM-G981B,Facebook,0,1
262ac056-17b2-40a2-86b7-d0330901a690,control,2020-07-03,15,Generic Smartphone,Chrome Mobile,1,0
0e16e590-ef21-4189-a518-3bb61e46b993,control,2020-07-03,15,Samsung SM-G973F,Samsung Internet,0,1
02efdb70-8596-4f3f-b0b2-b91e194f61f7,exposed,2020-07-05,6,Generic Smartphone,Chrome Mobile,1,0
53483309-2717-4f0b-8302-b7f3f33ee907,control,2020-07-08,22,Generic Smartphone,Chrome Mobile,1,0
bb9a7f4e-64a2-4892-a699-09584c3d8ab1,exposed,2020-07-05,4,Generic Smartphone,Chrome Mobile,0,1
e98c0f86-865a-4a62-be30-709dc697e713,exposed,2020-07-03,7,Generic Smartphone,Chrome Mobile,1,0
eea7fc57-718e-41e9-8207-dea190f3e830,exposed,2020-07-05,3,Generic Smartphone,Chrome Mobile,1,0
d8fe46a8-c1b8-4a07-9c79-77c1a6bbd2ff,exposed,2020-07-03,14,Generic Smartphone,Chrome Mobile,1,0
